id_dep,Libellé département,id_circo,Libellé circonscription législative,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 34,8
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 34,1
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 34,"0,01%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 34,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 34,"0,01%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 34,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 34,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 34,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 35,35
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 35,35
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 35,LECO
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 35,LECO
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 35,EAC
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 35,EAC
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 35,ÉCOLOGIE AU CENTRE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 35,ÉCOLOGIE AU CENTRE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 35,633
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 35,512
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 35,"0,62%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 35,"0,64%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 35,"1,12%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 35,"1,18%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 35,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 35,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 36,36
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 36,36
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 36,LDIV
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 36,LDIV
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 36,DEMOCRATIE REPRESENTATIVE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 36,DEMOCRATIE REPRESENTATIVE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 36,DEMOCRATIE REPRESENTATIVE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 36,DEMOCRATIE REPRESENTATIVE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 36,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 36,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 36,"0,00%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 36,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 36,"0,00%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 36,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 36,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 36,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 37,37
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 37,37
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 37,LDIV
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 37,LDIV
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 37,ESPERANTO
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 37,ESPERANTO
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 37,ESPERANTO LANGUE COMMUNE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 37,ESPERANTO LANGUE COMMUNE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 37,21
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 37,23
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 37,"0,02%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 37,"0,03%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 37,"0,04%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 37,"0,05%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 37,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 37,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 38,38
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 38,38
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 38,LDIV
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 38,LDIV
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 38,LIBERTÉ DÉMOCRATIQUE FRANÇAISE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 38,LIBERTÉ DÉMOCRATIQUE FRANÇAISE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 38,LIBERTÉ DÉMOCRATIQUE FRANÇAISE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 38,LIBERTÉ DÉMOCRATIQUE FRANÇAISE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 38,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 38,5
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 38,"0,00%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 38,"0,01%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 38,"0,00%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 38,"0,01%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 38,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 38,0
